word,count,file
nêdanê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xavran|Xavra\w*,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ronistenı,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"niyê,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kistenı.,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kenê.’,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kêberi,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Gereko,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çend,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hakim,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kêfê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"arê,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Çık,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rındek,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ğezna,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dızd,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pay,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sadıq,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gıran,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tey,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
eskeranê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“O,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"İshaq,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sıfra,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Sêrê,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêbena.,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"sera,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vacero,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
thabay,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Ekı,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wa,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gunakari,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Vacım,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
new,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
guna,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêkena?,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hêsa,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vêsaniyê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ezo,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hêga,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkeri.,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Waxtê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
begi,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gosê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qıci,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"verdo,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zina,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Lazar,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
variyetıni,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“İbrahim,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ramı!”,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Sêr,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rocanê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hukumdariye,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vanay,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mekı,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mıletanê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wastê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xızmetkaro,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mınê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kurıki,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
estê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
persê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
iznı,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vacım,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rayibanê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sezari,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
teslimê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêbiyo,",3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
eşkera,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yahuday,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Serê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lêla,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xirozi,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêdi.,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
perda,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
meyitê,3,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Zazaki,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Luka,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Aviya,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
1:5,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ezbetı,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Elizabet'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
serrê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qura,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
1:9,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Vaso,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vesnayenı,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vatenê.\f*,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"rındê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeberanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kırmancki,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fekanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çarnayış,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêvat,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Cebrail,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"metersı,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
düanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nanay,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Tiyo,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lacanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İlyasi'a\f,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fıkrê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vurneno,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Wayiri|Wayir\w*,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"keri,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêşkinay,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mandı,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
asmi,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"antenê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
waştiya,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
restay,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerema,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dero.”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çıka?,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Metersı,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gırs.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
text,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
beno?,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çino.”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qula,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bo.”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sona,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şiye,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
koyanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sılamê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lewiya.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"berc,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mın?,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
neslê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tornanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qudreta,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"gırs'a,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
karê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
yardımê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"İsraili,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Biyayena,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rakutena,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sunet,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nami,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Nê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
beno.”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Mabênê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
63,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"wast,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
64,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
65,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
66,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
beno?”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
67,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
68,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qomê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bo!,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
\q3,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qudretın,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
71,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
muskıtı,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkım.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sonay,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rayanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Heqi:,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Gunê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ramaniyo,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mesihi,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıveciyo,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İmparatorê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sezar,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Suriye,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qeyd,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Meyrem'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"lacek,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pist,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
paçıkan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mergan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mandenê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pitenê.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"aşiyê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pêro.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Dawudi|Dawud\w*\f,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Dawudi,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
owo.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çinıto,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tonê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"asmên,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şimım,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vasti,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Meyremı,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
teqdimê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
2:22,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çewres,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qurbanı,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pak,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lazımo,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vanê.\f*,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
laceko,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çhêlıkanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çarna,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İsayê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şikinan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zerrêweşiyê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
30-31,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
diye.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zafini,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gınê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hanna,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
heştay,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çar,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
peroc,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Celile,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Nasıra.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
serrı,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bımbareka.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Lista,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
de.\f*,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Fısıx,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"qediya,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
feteliyay.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêdi,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hirê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İlimdarê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Ne,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerd?,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"fetelinê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêzanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hekmet'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çhemê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Şeria,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
veceno.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nay:,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yeşayay,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Wayir\w*,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıvêro,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rayan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
duz,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ğezebê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ra?,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Tobı,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bımuskınê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bırrnayenı.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kokê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bırrnenê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Kami,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêkerdenê.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Kesi,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zor'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêheqi'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
adıro,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêbeno,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qesan'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
binan'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nanên,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kenan,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Mattati,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mattat,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Malxi,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Malxi,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Usıvi,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Mattitiay,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mattitia,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Yahuday,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"İshaqi,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İbrahim,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Kenani,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kenan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Nuh,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Seytan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Heqiay,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkı,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"berci,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ihtişamê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkı.’ ”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Yeruşalimi|Yeruşalim\w*,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"cêr,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Heq,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bini,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ucay.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hurindi.\f*,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
med,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Şabati\w*\f,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
serowo.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kıtab,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kip,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rındekê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vatenê:,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
niyo?”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"zanan,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkı.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
eşiyayım,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pêxember,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêvêneno.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vêsania,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İlyas,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sayda,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cuzamı\w*,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
khul,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wes.”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ucay,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bercerê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vêrd,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rowo,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xırabıni,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kefernahumi.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cındıkın|Cıni,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wazenay?,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Pêronan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qewet'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wast.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gına,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
waro.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
veciyay.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qirrenê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Heqiay.”,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"zanenê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıbırrnê.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
feteliyenê.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sêro.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Gereko,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çineno,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"gırotenê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
torrê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qayığa,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ota.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"qedenê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıkeri,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çhır,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Havalê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"gunakaran,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"golı,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıwazerê,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wazenan,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeleşiya,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qurbana,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rayibi,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêweşiyanê,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıxeleşiyo,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
itıqati'a,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
weşiye,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kuyê.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lanıkı,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Sıma,",2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vaco,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zanıtenı.,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cıla,2,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
